5.04,-5.035722
5.06,-5.085569
5.08,-5.129306
5.1,-5.171113
5.12,-5.212599
5.14,-5.253763
5.16,-5.292354
5.18,-5.330302
5.2,-5.364391
5.22,-5.39848
5.24,-5.433212
5.26,-5.46698
5.28,-5.496888
5.3,-5.525831
5.32,-5.555418
5.34,-5.584362
5.36,-5.609767
5.38,-5.633244
5.4,-5.65865
5.42,-5.682448
5.44,-5.706889
5.46,-5.726506
5.48,-5.741621
5.5,-5.755771
5.52,-5.765741
5.54,-5.775388
5.56,-5.784715
5.58,-5.790825
5.6,-5.795006
5.62,-5.795006
5.64,-5.799508
5.66,-5.799829
5.68,-5.804975
5.7,-5.804653
5.72,-5.809799
5.74,-5.81012
5.76,-5.814944
5.78,-5.819768
5.8,-5.824271
5.82,-5.830059
5.84,-5.834562
5.86,-5.844531
5.88,-5.854179
5.9,-5.864791
5.92,-5.877977
5.94,-5.889554
5.96,-5.902418
5.98,-5.921392
6,-5.936507
6.02,-5.952265
6.04,-5.966094
6.06,-5.983138
6.08,-6.000504
6.1,-6.015297
6.12,-6.029126
6.14,-6.044241
6.16,-6.054853
6.18,-6.063215
6.2,-6.064501
6.22,-6.063858
6.24,-6.059677
6.26,-6.049708
6.28,-6.034915
6.3,-6.015619
6.32,-5.990213
6.34,-5.960626
6.36,-5.930075
6.38,-5.893735
6.4,-5.8545
6.42,-5.814623
6.44,-5.770886
6.46,-5.726506
6.48,-5.676016
6.5,-5.621666
6.52,-5.566352
6.54,-5.508787
6.56,-5.450578
6.58,-5.390119
6.6,-5.330946
6.62,-5.266627
6.64,-5.201665
6.66,-5.134452
6.68,-5.070776
6.7,-5.006779
6.72,-4.944068
6.74,-4.885538
6.76,-4.830224
6.78,-4.778447
6.8,-4.727957
6.82,-4.684542
6.84,-4.640162
6.86,-4.601571
6.88,-4.566517
6.9,-4.533393
6.92,-4.504128
6.94,-4.478722
6.96,-4.454281
6.98,-4.434985
7,-4.420192
7.02,-4.405398
7.04,-4.39575
7.06,-4.385781
7.08,-4.381279
7.1,-4.376455
7.12,-4.376455
7.14,-4.375812
7.16,-4.376133
7.18,-4.381279
7.2,-4.386103
7.22,-4.386103
7.24,-4.390926
7.26,-4.395429
7.28,-4.400896
7.3,-4.401218
7.32,-4.406041
7.34,-4.405398
7.36,-4.405398
7.38,-4.406041
7.4,-4.406041
7.42,-4.405077
7.44,-4.406041
7.46,-4.405077
7.48,-4.410544
7.5,-4.415368
7.52,-4.420513
7.54,-4.430483
7.56,-4.445276
7.58,-4.454924
7.6,-4.469074
7.62,-4.484189
7.64,-4.498339
7.66,-4.513454
7.68,-4.527926
7.7,-4.545292
7.72,-4.561693
7.74,-4.576808
7.76,-4.59128
7.78,-4.606073
7.8,-4.62569
7.82,-4.644664
7.84,-4.669748
7.86,-4.69419
7.88,-4.721203
7.9,-4.753684
7.92,-4.787452
7.94,-4.826043
7.96,-4.867207
7.98,-4.908693
8,-4.958218
8.02,-5.001955
8.04,-5.051159
8.06,-5.100041
8.08,-5.148923
8.1,-5.197806
8.12,-5.242507
8.14,-5.288817
8.16,-5.330302
8.18,-5.373396
8.2,-5.413917
8.22,-5.45283
8.24,-5.48917
8.26,-5.525831
8.28,-5.55992
8.3,-5.594653
8.32,-5.62842
8.34,-5.663152
8.36,-5.697563
8.38,-5.73133
8.4,-5.768635
8.42,-5.804975
8.44,-5.844209
8.46,-5.886981
8.48,-5.927181
8.5,-5.968988
8.52,-6.010795
8.54,-6.051959
8.56,-6.092802
8.58,-6.132358
8.6,-6.166768
8.62,-6.201179
8.64,-6.235268
8.66,-6.27
8.68,-6.299265
8.7,-6.32853
8.72,-6.352328
8.74,-6.377412
8.76,-6.396708
8.78,-6.416003
8.8,-6.434977
8.82,-6.450092
8.84,-6.460062
8.86,-6.475498
8.88,-6.480001
8.9,-6.489648
8.92,-6.489327
8.94,-6.484825
8.96,-6.480001
8.98,-6.465529
9,-6.450736
9.02,-6.42533
9.04,-6.391884
9.06,-6.352649
9.08,-6.308269
9.1,-6.259387
9.12,-6.205681
9.14,-6.149402
9.16,-6.089264
9.18,-6.027196
9.2,-5.962556
9.22,-5.895343
9.24,-5.829416
9.26,-5.76156
9.28,-5.69306
9.3,-5.624561
9.32,-5.556383
9.34,-5.484024
9.36,-5.415846
9.38,-5.344774
9.4,-5.276275
9.42,-5.209705
9.44,-5.144421
9.46,-5.078173
9.48,-5.014497
9.5,-4.954037
9.52,-4.892291
9.54,-4.835369
9.56,-4.781985
9.58,-4.730208
9.6,-4.683899
9.62,-4.642413
9.64,-4.6035
9.66,-4.567803
9.68,-4.535001
9.7,-4.505414
9.72,-4.479365
9.74,-4.459104
9.76,-4.439809
9.78,-4.425015
9.8,-4.410544
9.82,-4.396394
9.84,-4.386103
9.86,-4.375812
9.88,-4.370988
9.9,-4.366164
9.92,-4.361018
9.94,-4.356838
9.96,-4.356516
9.98,-4.35137
10,-4.351692
10.02,-4.345903
10.04,-4.342044
10.06,-4.337542
10.08,-4.33304
10.1,-4.331753
10.12,-4.327251
10.14,-4.322427
10.16,-4.312779
10.18,-4.307955
10.2,-4.30281
10.22,-4.30281
10.24,-4.298307
10.26,-4.297664
10.28,-4.30281
10.3,-4.307634
10.32,-4.312458
10.34,-4.321784
10.36,-4.33722
10.38,-4.351692
10.4,-4.366485
10.42,-4.385781
10.44,-4.405398
10.46,-4.424694
10.48,-4.444633
10.5,-4.466823
10.52,-4.489013
10.54,-4.50863
10.56,-4.527926
10.58,-4.547221
10.6,-4.56716
10.62,-4.586456
10.64,-4.606073
10.66,-4.620866
10.68,-4.635016
10.7,-4.652382
10.72,-4.667176
10.74,-4.679718
10.76,-4.69419
10.78,-4.708661
10.8,-4.723455
10.82,-4.732781
10.84,-4.748217
10.86,-4.757544
10.88,-4.772015
10.9,-4.782949
10.92,-4.791954
10.94,-4.80128
10.96,-4.815752
10.98,-4.828616
11,-4.845982
11.02,-4.860132
11.04,-4.880071
11.06,-4.899688
11.08,-4.919627
11.1,-4.938279
11.12,-4.95854
11.14,-4.975906
11.16,-4.991664
11.18,-5.011281
11.2,-5.026074
11.22,-5.040546
11.24,-5.055983
11.26,-5.071098
11.28,-5.085248
11.3,-5.095217
11.32,-5.110011
11.34,-5.124804
11.36,-5.134452
11.38,-5.144421
11.4,-5.158893
11.42,-5.168862
11.44,-5.178832
11.46,-5.183334
11.48,-5.192982
11.5,-5.203273
11.52,-5.207775
11.54,-5.213242
11.56,-5.218066
11.58,-5.222568
11.6,-5.227714
11.62,-5.227071
11.64,-5.231895
11.66,-5.232216
11.68,-5.233181
11.7,-5.226749
11.72,-5.227714
11.74,-5.222568
11.76,-5.22289
11.78,-5.217423
11.8,-5.212921
11.82,-5.207775
11.84,-5.203273
11.86,-5.20263
11.88,-5.197806
11.9,-5.193625
11.92,-5.193625
11.94,-5.187836
11.96,-5.183656
11.98,-5.183977
12,-5.17851
12.02,-5.173686
12.04,-5.168541
12.06,-5.165325
12.08,-5.163395
12.1,-5.159214
12.12,-5.154069
12.14,-5.148923
12.16,-5.144421
12.18,-5.138954
12.2,-5.129306
12.22,-5.125447
12.24,-5.114513
12.26,-5.105187
12.28,-5.090072
12.3,-5.075278
12.32,-5.061128
12.34,-5.041833
12.36,-5.022215
12.38,-4.997131
12.4,-4.978157
12.42,-4.954359
12.44,-4.92831
12.46,-4.905155
12.48,-4.884573
12.5,-4.860454
12.52,-4.836656
12.54,-4.816074
12.56,-4.796778
12.58,-4.777161
12.6,-4.758187
12.62,-4.737283
12.64,-4.724098
12.66,-4.708983
12.68,-4.693546
12.7,-4.679718
12.72,-4.667497
12.74,-4.654634
12.76,-4.639197
12.78,-4.626012
12.8,-4.610575
12.82,-4.595782
12.84,-4.577773
12.86,-4.552045
12.88,-4.528569
12.9,-4.49866
12.92,-4.464572
12.94,-4.429518
12.96,-4.390605
12.98,-4.35137
13,-4.312136
13.02,-4.267434
13.04,-4.226914
13.06,-4.185428
13.08,-4.14748
13.1,-4.10503
13.12,-4.066117
13.14,-4.029455
13.16,-3.989899
13.18,-3.954845
13.2,-3.921399
13.22,-3.887632
13.24,-3.853221
13.26,-3.823956
13.28,-3.794048
13.3,-3.764462
13.32,-3.740664
13.34,-3.715258
13.36,-3.688244
13.38,-3.666375
13.4,-3.643221
13.42,-3.623282
13.44,-3.603665
13.46,-3.58855
13.48,-3.569897
13.5,-3.559285
13.52,-3.548994
13.54,-3.539667
13.56,-3.535165
13.58,-3.534843
13.6,-3.540311
13.62,-3.545456
13.64,-3.555104
13.66,-3.565073
13.68,-3.578902
13.7,-3.601092
13.72,-3.626176
13.74,-3.657049
13.76,-3.691138
13.78,-3.734875
13.8,-3.779255
13.82,-3.828137
13.84,-3.877341
13.86,-3.930726
13.88,-3.979608
13.9,-4.033636
13.92,-4.087985
13.94,-4.139762
13.96,-4.18993
13.98,-4.23624
14,-4.282871
14.02,-4.322427
14.04,-4.36134
14.06,-4.396072
14.08,-4.429196
14.1,-4.459748
14.12,-4.488048
14.14,-4.513454
14.16,-4.542719
14.18,-4.56716
14.2,-4.596425
14.22,-4.621188
14.24,-4.645307
14.26,-4.668462
14.28,-4.693546
14.3,-4.713164
14.32,-4.733102
14.34,-4.753363
14.36,-4.772658
14.38,-4.786809
14.4,-4.802245
14.42,-4.820254
14.44,-4.836012
14.46,-4.850484
14.48,-4.865921
14.5,-4.884573
14.52,-4.903869
14.54,-4.924129
14.56,-4.94857
14.58,-4.97269
14.6,-5.002277
14.62,-5.028647
14.64,-5.059842
14.66,-5.090393
14.68,-5.123517
14.7,-5.15439
14.72,-5.188158
14.74,-5.218388
14.76,-5.251512
14.78,-5.281098
14.8,-5.309399
14.82,-5.339629
14.84,-5.369215
14.86,-5.398802
14.88,-5.427424
14.9,-5.452508
14.92,-5.482095
14.94,-5.507501
14.96,-5.530977
14.98,-5.55574
15,-5.579216
15.02,-5.599476
15.04,-5.624561
15.06,-5.643856
15.08,-5.662509
15.1,-5.682769
15.12,-5.696598
15.14,-5.711713
15.16,-5.725863
15.18,-5.731008
15.2,-5.740978
15.22,-5.74548
15.24,-5.745802
15.26,-5.745802
15.28,-5.746123
15.3,-5.746123
15.32,-5.741621
15.34,-5.735832
15.36,-5.736797
15.38,-5.731008
15.4,-5.726506
15.42,-5.722004
15.44,-5.717501
15.46,-5.711713
15.48,-5.707532
15.5,-5.702708
15.52,-5.696919
15.54,-5.697241
15.56,-5.692739
15.58,-5.688236
15.6,-5.682769
15.62,-5.677945
15.64,-5.673443
15.66,-5.663795
15.68,-5.658328
15.7,-5.653504
15.72,-5.644178
15.74,-5.633244
15.76,-5.623596
15.78,-5.613305
15.8,-5.60012
15.82,-5.585005
15.84,-5.565066
15.86,-5.550594
15.88,-5.53162
15.9,-5.51136
15.92,-5.490778
15.94,-5.472447
15.96,-5.451865
15.98,-5.433534
16,-5.411666
16.02,-5.389476
16.04,-5.365034
16.06,-5.340915
16.08,-5.315831
16.1,-5.28142
16.12,-5.246688
16.14,-5.212921
16.16,-5.173686
16.18,-5.134452
16.2,-5.095539
16.22,-5.051802
16.24,-5.007744
16.26,-4.963364
16.28,-4.919305
16.3,-4.870101
16.32,-4.821219
16.34,-4.775874
16.36,-4.728279
16.38,-4.680361
16.4,-4.63373
16.42,-4.585812
16.44,-4.542076
16.46,-4.497696
16.48,-4.459426
16.5,-4.423086
16.52,-4.390926
16.54,-4.360375
16.56,-4.332396
16.58,-4.307955
16.6,-4.282871
16.62,-4.263575
16.64,-4.244601
16.66,-4.228843
16.68,-4.217587
16.7,-4.205045
16.72,-4.200221
16.74,-4.195397
16.76,-4.190573
16.78,-4.190895
16.8,-4.185106
16.82,-4.18993
16.84,-4.18993
16.86,-4.18993
16.88,-4.18993
16.9,-4.190252
16.92,-4.195397
16.94,-4.195076
16.96,-4.194433
16.98,-4.195397
17,-4.194754
17.02,-4.194754
17.04,-4.194754
17.06,-4.190252
17.08,-4.185428
17.1,-4.176423
17.12,-4.170313
17.14,-4.160987
17.16,-4.150696
17.18,-4.140083
17.2,-4.130757
17.22,-4.121752
17.24,-4.111783
17.26,-4.102457
17.28,-4.097311
17.3,-4.092809
17.32,-4.087342
17.34,-4.08284
17.36,-4.077694
17.38,-4.081875
17.4,-4.082518
17.42,-4.087663
17.44,-4.097311
17.46,-4.111783
17.48,-4.126255
17.5,-4.140726
17.52,-4.155841
17.54,-4.17578
17.56,-4.190252
17.58,-4.205367
17.6,-4.218874
17.62,-4.234632
17.64,-4.249104
17.66,-4.259395
17.68,-4.273866
17.7,-4.282871
17.72,-4.29284
17.74,-4.30281
17.76,-4.312458
17.78,-4.327572
17.8,-4.33722
17.82,-4.348798
17.84,-4.361018
17.86,-4.371309
17.88,-4.386103
17.9,-4.395429
17.92,-4.410222
17.94,-4.424372
17.96,-4.439166
17.98,-4.454281
18,-4.469717
18.02,-4.482902
18.04,-4.502198
18.06,-4.517956
18.08,-4.537252
18.1,-4.562336
18.12,-4.586134
18.14,-4.616042
18.16,-4.644664
18.18,-4.672964
18.2,-4.703194
18.22,-4.732781
18.24,-4.762046
18.26,-4.796135
18.28,-4.826043
18.3,-4.854987
18.32,-4.886181
18.34,-4.918019
18.36,-4.945033
18.38,-4.973333
18.4,-5.001633
18.42,-5.028969
18.44,-5.055983
18.46,-5.085891
18.48,-5.114191
18.5,-5.145064
18.52,-5.183012
18.54,-5.219031
18.56,-5.262124
18.58,-5.305861
18.6,-5.356995
18.62,-5.40845
18.64,-5.466015
18.66,-5.525188
18.68,-5.584683
18.7,-5.648037
18.72,-5.71107
18.74,-5.769921
18.76,-5.829416
18.78,-5.886981
18.8,-5.942296
18.82,-5.995037
18.84,-6.044241
18.86,-6.088621
18.88,-6.131393
18.9,-6.172557
18.92,-6.207932
18.94,-6.243951
18.96,-6.27611
18.98,-6.308591
19,-6.338178
19.02,-6.367764
19.04,-6.396065
19.06,-6.42533
19.08,-6.450414
19.1,-6.479679
19.12,-6.504442
19.14,-6.529526
19.16,-6.555575
19.18,-6.581946
19.2,-6.603171
19.22,-6.626647
19.24,-6.650767
19.26,-6.669741
19.28,-6.694504
19.3,-6.714121
19.32,-6.73406
19.34,-6.75432
19.36,-6.772008
19.38,-6.787444
19.4,-6.801916
19.42,-6.82089
19.44,-6.836005
19.46,-6.848226
19.48,-6.861411
19.5,-6.875883
19.52,-6.885852
19.54,-6.8955
19.56,-6.905791
19.58,-6.914796
19.6,-6.924122
19.62,-6.929589
19.64,-6.934091
19.66,-6.939558
19.68,-6.943739
19.7,-6.948885
19.72,-6.948563
19.74,-6.949206
19.76,-6.948885
19.78,-6.948241
19.8,-6.949206
19.82,-6.944061
19.84,-6.939558
19.86,-6.939237
19.88,-6.93377
19.9,-6.929589
19.92,-6.929267
19.94,-6.924443
19.96,-6.920263
19.98,-6.914474
20,-6.909972
20.02,-6.905148
20.04,-6.903861
20.06,-6.899037
20.08,-6.890033
20.1,-6.885531
20.12,-6.880385
20.14,-6.876204
20.16,-6.865913
20.18,-6.855301
20.2,-6.846296
20.22,-6.835362
20.24,-6.822498
20.26,-6.807062
20.28,-6.79259
20.3,-6.777797
20.32,-6.761717
20.34,-6.743386
20.36,-6.726985
20.38,-6.709619
20.4,-6.688072
20.42,-6.66556
20.44,-6.640798
20.46,-6.616678
20.48,-6.587735
20.5,-6.55847
20.52,-6.524381
20.54,-6.489648
20.56,-6.451057
20.58,-6.411501
20.6,-6.370659
20.62,-6.324028
20.64,-6.27804
20.66,-6.229801
20.68,-6.176738
20.7,-6.123353
20.72,-6.069325
20.74,-6.016584
20.76,-5.962234
20.78,-5.907563
20.8,-5.852249
20.82,-5.796292
20.84,-5.741943
20.86,-5.68888
20.88,-5.637103
20.9,-5.585648
20.92,-5.535479
20.94,-5.48724
20.96,-5.441574
20.98,-5.395264
21,-5.34992
21.02,-5.306826
21.04,-5.266627
21.06,-5.226428
21.08,-5.18462
21.1,-5.145064
21.12,-5.109689
21.14,-5.072062
21.16,-5.037009
21.18,-5.003241
21.2,-4.973011
21.22,-4.939566
21.24,-4.912873
21.26,-4.885538
21.28,-4.865278
21.3,-4.845339
21.32,-4.826043
21.34,-4.811571
21.36,-4.796778
21.38,-4.78713
21.4,-4.777161
21.42,-4.772337
21.44,-4.767513
21.46,-4.762689
21.48,-4.757544
21.5,-4.757544
21.52,-4.757222
21.54,-4.757544
21.56,-4.762367
21.58,-4.763011
21.6,-4.767513
21.62,-4.777161
21.64,-4.787773
21.66,-4.80128
21.68,-4.820254
21.7,-4.835691
21.72,-4.855308
21.74,-4.880071
21.76,-4.90001
21.78,-4.923808
21.8,-4.94857
21.82,-4.977514
21.84,-5.006779
21.86,-5.041511
21.88,-5.074314
21.9,-5.109367
21.92,-5.144421
21.94,-5.178832
21.96,-5.213885
21.98,-5.251512
22,-5.286244
22.02,-5.321298
22.04,-5.359567
22.06,-5.3943
22.08,-5.431604
22.1,-5.467623
22.12,-5.506536
22.14,-5.54577
22.16,-5.585005
22.18,-5.627777
22.2,-5.668941
22.22,-5.713642
22.24,-5.757379
22.26,-5.803689
22.28,-5.848069
22.3,-5.888268
22.32,-5.930718
22.34,-5.967701
22.36,-6.005971
22.38,-6.039417
22.4,-6.073506
22.42,-6.103093
22.44,-6.132358
22.46,-6.156799
22.48,-6.182205
22.5,-6.206324
22.52,-6.226585
22.54,-6.250383
22.56,-6.269357
22.58,-6.289617
22.6,-6.308913
22.62,-6.324349
22.64,-6.343323
22.66,-6.361332
22.68,-6.377091
22.7,-6.397029
22.72,-6.416003
22.74,-6.435942
22.76,-6.455559
22.78,-6.473247
22.8,-6.489005
22.82,-6.509266
22.84,-6.523416
22.86,-6.538209
22.88,-6.553967
22.9,-6.567796
22.92,-6.581946
22.94,-6.597061
22.96,-6.60703
22.98,-6.615713
23,-6.63115
23.02,-6.641119
23.04,-6.651732
23.06,-6.655591
23.08,-6.665239
23.1,-6.67553
23.12,-6.679067
23.14,-6.684856
23.16,-6.694825
23.18,-6.699328
23.2,-6.699328
23.22,-6.704473
23.24,-6.704473
23.26,-6.704795
23.28,-6.704473
23.3,-6.704795
23.32,-6.699649
23.34,-6.694504
23.36,-6.694182
23.38,-6.68968
23.4,-6.685178
23.42,-6.684856
23.44,-6.680354
23.46,-6.680032
23.48,-6.680997
23.5,-6.680032
23.52,-6.680354
23.54,-6.680675
23.56,-6.680032
23.58,-6.680032
23.6,-6.680032
23.62,-6.67971
23.64,-6.685178
23.66,-6.685178
23.68,-6.685178
23.7,-6.67971
23.72,-6.680032
23.74,-6.67553
23.76,-6.669741
23.78,-6.661701
23.8,-6.651089
23.82,-6.635974
23.84,-6.616678
23.86,-6.597382
23.88,-6.57262
23.9,-6.543355
23.92,-6.514733
23.94,-6.479679
23.96,-6.436907
23.98,-6.391562
24,-6.346861
24.02,-6.295084
24.04,-6.245559
24.06,-6.196355
24.08,-6.143292
24.1,-6.093445
24.12,-6.044562
24.14,-5.991821
24.16,-5.938115
24.18,-5.883444
24.2,-5.824592
24.22,-5.766705
24.24,-5.70721
24.26,-5.647394
24.28,-5.585326
24.3,-5.522294
24.32,-5.461513
24.34,-5.397837
24.36,-5.335448
24.38,-5.275953
24.4,-5.217423
24.42,-5.16243
24.44,-5.109367
24.46,-5.055983
24.48,-5.007422
24.5,-4.962399
24.52,-4.919305
24.54,-4.878784
24.56,-4.840515
24.58,-4.805783
24.6,-4.775874
24.62,-4.747896
24.64,-4.723455
24.66,-4.69837
24.68,-4.679075
24.7,-4.660101
24.72,-4.644664
24.74,-4.630192
24.76,-4.615399
24.78,-4.601892
24.8,-4.59128
24.82,-4.581632
24.84,-4.572305
24.86,-4.562979
24.88,-4.556869
24.9,-4.548829
24.92,-4.542719
24.94,-4.537895
24.96,-4.532749
24.98,-4.527604
25,-4.52278
25.02,-4.517635
25.04,-4.512167
25.06,-4.507022
25.08,-4.504771
25.1,-4.502841
25.12,-4.50252
25.14,-4.503484
25.16,-4.503163
25.18,-4.507987
25.2,-4.507665
25.22,-4.513454
25.24,-4.513132
25.26,-4.517313
25.28,-4.522458
25.3,-4.52278
25.32,-4.523102
25.34,-4.526961
25.36,-4.527282
25.38,-4.527604
25.4,-4.527926
25.42,-4.527926
25.44,-4.527604
25.46,-4.52278
25.48,-4.522137
25.5,-4.52278
25.52,-4.517956
25.54,-4.517635
25.56,-4.52278
25.58,-4.522458
25.6,-4.532749
25.62,-4.542719
25.64,-4.557191
25.66,-4.576486
25.68,-4.600927
25.7,-4.630192
25.72,-4.664925
25.74,-4.703516
25.76,-4.743072
25.78,-4.78713
25.8,-4.836656
25.82,-4.891005
25.84,-4.946962
25.86,-5.002598
25.88,-5.060485
25.9,-5.11805
25.92,-5.174329
25.94,-5.231251
25.96,-5.284958
25.98,-5.335448
26,-5.388511
26.02,-5.438036
26.04,-5.490135
26.06,-5.539982
26.08,-5.589185
26.1,-5.638711
26.12,-5.687915
26.14,-5.737119
26.16,-5.785679
26.18,-5.837456
26.2,-5.886981
26.22,-5.936828
26.24,-5.986032
26.26,-6.034271
26.28,-6.084118
26.3,-6.132036
26.32,-6.180597
26.34,-6.22562
26.36,-6.269678
26.38,-6.312129
26.4,-6.351685
26.42,-6.387703
26.44,-6.424365
26.46,-6.455559
26.48,-6.489005
26.5,-6.518913
26.52,-6.547535
26.54,-6.57262
26.56,-6.597061
26.58,-6.616356
26.6,-6.635974
26.62,-6.655269
26.64,-6.675208
26.66,-6.690323
26.68,-6.704795
26.7,-6.719588
26.72,-6.728914
26.74,-6.742421
26.76,-6.74821
26.78,-6.758501
26.8,-6.763646
26.82,-6.768792
26.84,-6.772651
26.86,-6.772651
26.88,-6.772651
26.9,-6.777797
26.92,-6.777797
26.94,-6.777475
26.96,-6.778118
26.98,-6.777475
27,-6.773294
27.02,-6.773294
27.04,-6.773294
27.06,-6.772651
27.08,-6.773294
27.1,-6.773294
27.12,-6.773294
27.14,-6.772329
27.16,-6.773616
27.18,-6.772651
27.2,-6.772651
27.22,-6.772651
27.24,-6.772329
27.26,-6.773294
27.28,-6.772973
27.3,-6.773616
27.32,-6.772973
27.34,-6.773294
27.36,-6.772329
27.38,-6.772973
27.4,-6.772651
27.42,-6.767827
27.44,-6.763325
27.46,-6.758501
27.48,-6.753355
27.5,-6.744029
27.52,-6.73406
27.54,-6.719266
27.56,-6.704473
27.58,-6.685178
27.6,-6.659772
27.62,-6.632758
27.64,-6.602206
27.66,-6.564258
27.68,-6.524702
27.7,-6.480001
27.72,-6.431118
27.74,-6.379342
27.76,-6.323063
27.78,-6.265497
27.8,-6.205681
27.82,-6.137181
27.84,-6.063536
27.86,-5.986354
27.88,-5.902418
27.9,-5.815588
27.92,-5.728114
27.94,-5.635173
27.96,-5.542554
27.98,-5.448971
28,-5.355387
28.02,-5.262124
28.04,-5.17047
28.06,-5.080745
28.08,-4.993915
28.1,-4.91416
